uuid,user_id,title,description,poll_type,poll_category,created_at,updated_at
0cbe2f81-2517-489f-9f00-b13e2279cabf,68dd7e96-dc82-4cfb-928d-2a9c9e881fe9,amet erat nulla tempus vivamus,eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas,SINGLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
baf7b27f-23a3-43e0-a631-4323c12d4908,70dd6b17-8a6d-40ee-8fcc-2b8f297e7dac,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse,posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam,MULTIPLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
b95b1d29-8497-4be3-82cc-7e2a6ff1be5b,d165f321-2aa9-4643-bf5c-054972d736fb,maecenas ut massa quis augue luctus,auctor sed tristique in tempus sit amet sem fusce consequat nulla,MULTIPLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
79f34789-6205-4b7d-bcdc-0e45ca6077c6,c672841a-2227-4bb8-a1b1-caf1b65fe60e,duis bibendum felis sed interdum,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea,MULTIPLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
e8efa4ad-8943-4fdd-b98f-b5a4fc37b3f5,201a8173-8fc9-41e9-b85b-15464a8a8d68,venenatis non sodales sed tincidunt eu felis fusce posuere,ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante,SINGLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
c93ca24e-0e9b-42c6-b070-f8e54f2c2f18,d4ceac4f-921d-4632-b3ac-29c98fbf6c32,mattis odio donec vitae nisi nam ultrices libero non mattis,luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in,SINGLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
65a7182a-0048-433e-b32a-8574045e0444,96dfba8e-5937-4c87-ad84-36261c105873,a libero nam dui proin leo,orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam,MULTIPLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
8953f4a3-eeec-46a1-baea-ac43c0c07dbf,cc332199-4fc8-452a-b29b-3a1de79e28c0,augue quam sollicitudin vitae consectetuer eget rutrum,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus,MULTIPLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
b5b7fbc2-1ceb-4ac2-adf9-c51e8a180b4d,9c06634f-f1ac-4caf-b094-a64e3c581e40,magna ac consequat metus sapien,mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,MULTIPLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
92dc9897-15ed-414d-a000-5cb065f71701,b78057c7-3fc2-4ca7-9ac5-99a6a9022bcf,donec ut mauris eget massa tempor convallis nulla neque,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend,SINGLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
9d7bca42-de21-4d3c-a7bc-eb1e31a16984,ee258bda-39b9-4eea-af58-91325d730005,dictumst morbi vestibulum velit id,tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
228b38bc-9a7c-4efb-b9ef-cb838a97e43a,f13b995b-44ec-4065-992c-08ebb63ff6e6,quisque id justo sit amet sapien dignissim vestibulum vestibulum,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur,MULTIPLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
37aaf494-4c56-42c9-b2b5-28c29cd90c5b,f7ccde1c-6c1a-477f-937a-6060f0a85799,lectus in est risus auctor,dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate,SINGLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
dca87e68-d104-42ce-a1aa-e404c3b8d4e6,93ee50f5-329e-4688-b115-eff77c3b87d4,vestibulum sagittis sapien cum sociis,curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque,MULTIPLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
9fc40eee-84c9-4115-bb5e-fdbaa8d4cccf,6ff247b8-27ce-446f-8f99-907053d1c6c8,tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,blandit mi in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis,SINGLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
949c5b60-691c-4a06-b27c-51d5ea786b15,7fe69a30-96f0-4f61-93b1-a46268ac12be,convallis eget eleifend luctus ultricies,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia,SINGLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
e6cfe566-8f03-48f5-810d-1c7c904262ac,72e927f0-d5b4-4da7-8790-07c2992a405a,semper rutrum nulla nunc purus phasellus in felis donec,tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus,SINGLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
84b7b64d-16c4-43bb-ab3f-6dd9f4646f88,b8ff5b28-c747-4a35-9036-2e29a2c794b0,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur,vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla,SINGLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
bd809ce1-ff83-4d49-8bbf-d6e0f1f0f252,bbf16291-987d-4573-b9ab-01b83aaa996e,tristique fusce congue diam id ornare,quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,SINGLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
2a99aec0-b1c0-4e89-99ad-08bdf819651e,32ee40d0-5500-4955-a758-cf4705b6e699,eros suspendisse accumsan tortor quis turpis sed ante,vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi,SINGLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
1b0dcc4d-231e-4d1a-a1a6-d3b16bdaa419,c16cbf16-5ead-498b-9d1c-9157166855dd,luctus rutrum nulla tellus in sagittis,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
b81af3b7-14a2-42e7-8d75-334a885d53f4,3ddb1a20-7f9b-43f4-8aba-829e69891289,cras non velit nec nisi,eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
0021e004-478e-4ab1-8b9d-02ad01bc045c,a07e0b38-8e23-444d-9a41-51ccb0502123,congue diam id ornare imperdiet,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
0f28d2ea-31b2-4602-af40-5736779e31e2,d68c5b00-a706-4cde-b530-a5f86ff1b037,morbi vel lectus in quam,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam,SINGLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
385829ba-390e-4413-84b8-834b857401c1,0cb09831-f75b-417f-b6ef-2122d7525d64,eleifend quam a odio in hac habitasse,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non,MULTIPLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
eda9437e-8c03-49d3-b055-f0be8c5d5d2a,0836aaf2-667c-463f-bd68-e2a4bd55a39d,imperdiet et commodo vulputate justo in blandit ultrices,suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue,MULTIPLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
5ba4b14f-40ff-4909-aa57-dec10cb87680,fe6c0ad3-d2be-4c1e-8182-12345f890e15,amet sem fusce consequat nulla,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus,MULTIPLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
82ad41aa-62b1-496f-8e31-00abbfecbc0f,69d37919-3aa8-4a7b-83a4-f9b763eecb3a,sed augue aliquam erat volutpat in congue,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo,MULTIPLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
d12ff4a6-e677-45d3-b7de-a2affa525c36,a0fa8d50-906c-49e3-a0cd-a7fefe9d9826,amet diam in magna bibendum imperdiet nullam orci pede,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam,SINGLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
bea4fc1a-b8f4-43f6-8397-90a01f5ff963,faadd551-b603-4fa2-a2f5-d824dcf4c759,vel nisl duis ac nibh fusce lacus purus,id mauris vulputate elementum nullam varius nulla facilisi cras non,SINGLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
f3a36a05-a53f-4e92-8b7a-ab443a4375e4,8c48fe9a-de67-43e2-9a49-4d3deaf2d77d,accumsan felis ut at dolor quis,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit,MULTIPLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
363b026d-7ab8-49df-895e-edb2f526ed91,70a7638d-561a-46b3-8e5a-9cb72850f8a4,in hac habitasse platea dictumst morbi vestibulum velit,ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper,MULTIPLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
bf451964-0548-411a-8c53-59c9799a743b,e725f95c-20cb-4858-85d3-362be39768e4,erat id mauris vulputate elementum nullam varius nulla facilisi,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor,SINGLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
ce790bda-0807-4d1a-94af-ab3fe018a80f,197f4605-2419-4e5b-bece-5fde190936f5,primis in faucibus orci luctus et ultrices,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,SINGLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
988cf254-c574-4365-a2cc-3f69817ec06b,03f6de2d-876f-4220-a884-327e4efb0169,posuere felis sed lacus morbi sem mauris laoreet,maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat,MULTIPLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
e147ee74-1f68-437b-82e7-61dea4701298,c378c787-6783-47f2-997b-6b4bebda968d,condimentum curabitur in libero ut massa volutpat convallis morbi,non mi integer ac neque duis bibendum morbi non quam nec dui luctus,SINGLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
ea217178-26f3-42b9-873c-3d0cdf60267a,7660a07c-6637-4898-a0b2-0cba38d552e9,interdum mauris non ligula pellentesque ultrices phasellus,in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede,SINGLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
7a6cada5-1636-4de7-8f36-3611f7cb4993,046449ae-3fe7-4531-ae6b-8a6ad287e0b6,in blandit ultrices enim lorem ipsum dolor,sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac,SINGLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
0bfb8d0e-d4a6-43dd-a3b2-0bdec78c0270,b877f59f-4046-4358-a67c-473ebf655298,nisi eu orci mauris lacinia sapien quis libero,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis,SINGLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
cbf131cf-b1c3-4547-b5d8-ea53191ef63b,9fc6ec3c-7d25-4c1d-a1e2-059d0e29a84f,ut ultrices vel augue vestibulum,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh,MULTIPLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
f598c2e9-ba53-40df-8f2f-cdfc5e6ac27c,65036bce-c28f-4bd5-82b2-c748b457fcb3,luctus et ultrices posuere cubilia curae donec,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo,SINGLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
a0015b56-3fe9-4ef8-b12f-43d2954d0b50,a108a824-9180-4f59-9a29-b4e641b7ff92,rutrum nulla nunc purus phasellus in felis donec,luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,MULTIPLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
8f560d27-7b53-4b50-b3d3-243c0b7b4c69,e4d95a05-e828-492b-bb9d-9edda21ad8dd,eget tincidunt eget tempus vel pede,purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut,SINGLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
f7b82e13-250e-426d-be4a-f4729bd32860,c1f560b7-b463-4175-9a47-8cc6670e5e74,potenti in eleifend quam a odio in hac habitasse platea,in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit,MULTIPLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
364c4348-8237-4008-9b1b-faacab3a6f26,cb9e41e4-ad37-4ae6-9e8c-0221ea8224cb,vehicula condimentum curabitur in libero ut,tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod,SINGLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
0b42eff5-e94d-4ed5-84a7-ffbc7af4c595,cf501f2f-d5ca-4391-a318-a55acf548061,eu interdum eu tincidunt in,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean,SINGLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
ff2a9cb0-77c8-40f2-ae1a-25b6040465ac,6b984256-0c33-43d9-abb0-aaf4665a83c2,scelerisque mauris sit amet eros,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit,MULTIPLE_CHOICE,SPORTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
fe4e9d95-5e99-49bb-b373-cd0565a670b9,fa056b88-9414-4c4e-aca8-c741485d2184,proin eu mi nulla ac,amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla,MULTIPLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
bcb49f59-fb7f-43cf-89fd-070354a0e329,422dd6d3-8f5a-4b08-be2a-03be80dbca20,eros viverra eget congue eget semper rutrum nulla nunc,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut,SINGLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
6609dc75-0d98-47bd-85dc-2f10d26da1b0,d6be3e22-9b3f-468c-9bd2-35e9c0150bc5,consequat metus sapien ut nunc vestibulum ante ipsum,ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam,MULTIPLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
e4a2756c-ac19-45fb-b6cc-ff81e263d2ee,1d07c90b-ce76-47a6-a3b2-7499489d7d1b,quis orci nullam molestie nibh,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id,MULTIPLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
e8ce6682-6ee9-4a7e-a71e-a2b114b00496,fdfe07e5-4e94-4bd1-b23e-27f2a619855a,maecenas rhoncus aliquam lacus morbi quis,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed,SINGLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
3110946f-89e9-4413-b88c-9ff33938ab23,2a77f49e-d526-49ca-8b7f-1b2eb93902e1,sem fusce consequat nulla nisl,praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor,SINGLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
80b0c881-7aa2-4a54-b326-2c7214f93454,08a5946a-e404-492c-a75e-b9dbcb1a93f2,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel,morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa,SINGLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
0e3fa4e9-3c1a-4fea-9f92-09fecf33322a,0bc7a611-874a-4fd8-a792-b628168e92d0,in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis,MULTIPLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
d5739497-c9cb-463c-aca2-4b8d7be20a3f,60017220-ef7f-4bbe-b2cb-a218c92d3374,vel nisl duis ac nibh fusce lacus purus aliquet,orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient,MULTIPLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
4602cfaa-64fa-4343-bfc0-242c8a6ec57d,c6cf8801-6407-4805-af48-401d9feca4bd,condimentum neque sapien placerat ante nulla justo aliquam quis,amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,SINGLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
cd94a457-f73c-42a0-be9a-00f7cfb7be94,ea68ede7-bb3d-4944-b1a9-bddb1051eaa8,luctus et ultrices posuere cubilia curae nulla dapibus,tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum,MULTIPLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
8436e887-febe-442b-af60-492422f514ab,1e66f193-aba9-4391-bacf-3c05f1947b74,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis,eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis,MULTIPLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
d72ac2a9-c287-4d73-b8a1-db4519b3c711,4106a398-620f-4155-b818-eb31e0ef42b9,velit vivamus vel nulla eget eros elementum pellentesque,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,SINGLE_CHOICE,BUSINESS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
9d892c56-32b5-48c6-9dec-4f763ebb0e3c,0565b053-5a1a-4368-804a-9b5441d0dc2b,vestibulum eget vulputate ut ultrices vel augue vestibulum ante,lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus,SINGLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
69337d2e-5b0b-4ca1-8ec0-9c9c7c568792,584deeaf-e757-46a8-8345-54cf4b04e2d5,dapibus nulla suscipit ligula in lacus curabitur at ipsum,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel,MULTIPLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
33cff0b6-7741-4d99-8048-a9eb6836e605,498031ab-3f89-45d4-a3c3-0858d199d6f1,at nibh in hac habitasse platea,ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla,SINGLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
49b36b0f-8d92-4f52-8381-7e7197f86327,21b08ff9-6d13-4db8-b66a-f95a766106a1,ut dolor morbi vel lectus in quam,eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula,SINGLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
6c6b5ace-0f60-42e9-8b0f-ac9f9026ed4c,95591b40-2509-4ce3-95ef-4b4b9b5eca65,proin leo odio porttitor id consequat,platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,SINGLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
2c031e4b-47a9-4d1e-b8ff-a15d2ac711cd,6f2711c5-1f72-4b96-9b10-d1f485fee9db,justo aliquam quis turpis eget,elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt,SINGLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
9ba219ee-cd38-4d03-aeef-a04e2ab72835,3c0211fe-b0a9-43ec-a2ba-efb643c4c9dc,vestibulum rutrum rutrum neque aenean auctor,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere,MULTIPLE_CHOICE,EVENTS,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
3cd6c75f-3f38-497b-a5fb-7163b6f0836a,7c7e7f29-831c-4ed6-afa3-3e883abbf249,donec posuere metus vitae ipsum aliquam non mauris morbi non,dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo,SINGLE_CHOICE,EDUCATION,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
5c269823-1fa5-4537-8e59-25ace41d0cb4,65a96716-1138-41d4-8070-f54c90ae6d76,tortor duis mattis egestas metus aenean fermentum,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
f4e339ec-b5f2-4aa7-8d3f-4ad4021fdf80,0984a244-9414-4c33-aa1b-3b79d2c28678,curabitur in libero ut massa volutpat,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in,MULTIPLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
ff33cd41-0351-4943-a42c-4a3fa360db5c,966cdd0a-6779-42bc-99f9-088e6883f867,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis,pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus,MULTIPLE_CHOICE,LIFESTYLE,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
16983bb4-e422-4817-b3b9-342bdf621bf2,5e4f1afe-8f3b-40a1-a7c0-4f8f5c8b85b4,curabitur at ipsum ac tellus,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at,SINGLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
5f53f3b7-85da-410c-ba08-7986a443a0ba,a5f67419-961c-4cb5-90a8-d8e8ec76d074,eget rutrum at lorem integer,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo,MULTIPLE_CHOICE,ENTERTAINMENT,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
c901f6ae-9abb-450d-a7bd-0672786bff06,45dc8493-b4a4-44e5-ac57-53277ca8a2b3,vestibulum ante ipsum primis in faucibus orci luctus,est et tempus semper est quam pharetra magna ac consequat,MULTIPLE_CHOICE,COMMUNITY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
66c84536-a7e9-4751-8e84-e004999adc4e,ee633103-23cd-4ce6-8ce0-cffb04fee60b,libero nullam sit amet turpis,mi integer ac neque duis bibendum morbi non quam nec dui luctus,MULTIPLE_CHOICE,TECHNOLOGY,2025-08-31T00:00:00.000,2025-08-31T00:00:00.000
